Accuracy,AUPR,AUC,F1 Score,Precision,Recall
0.9402103907256333,0.9015809302389529,0.9335129461665727,0.8900621730977992,0.8625669472073451,0.919367991845056
0.9617593387720051,0.9340349954190615,0.9534485793590751,0.9258237468117225,0.9153885743695317,0.9364995787700084
0.9529572778016316,0.8554876285463797,0.9023709898855239,0.8423986334621955,0.8553952893920029,0.8297910024796316
0.9830130957492486,0.8692408962688442,0.9147896893816487,0.8631351351351351,0.8914694059848146,0.8365465213746857
0.9924860455130957,0.8929447047994779,0.9245038438785589,0.888623707239459,0.9292845257903494,0.8513719512195121
0.995250107342207,0.9224969342656963,0.955192709182937,0.9210878288007134,0.9297929792979298,0.9125441696113075
0.9913857878917991,0.8530076892398225,0.9089025529501193,0.8493664946034725,0.8794946550048591,0.8212341197822142
0.9929690854443968,0.8833328909767266,0.9468081239812114,0.8815551537070524,0.8658969804618117,0.8977900552486188
0.989507299270073,0.7314233945742753,0.8739704050153734,0.7282835302293259,0.7043010752688172,0.753956834532374
0.9974774581365393,0.9149318654997124,0.9540287064082643,0.9142335766423357,0.9192660550458716,0.9092558983666061
0.9984435379991413,0.9191500876229248,0.9499781562693603,0.9183098591549296,0.9367816091954023,0.9005524861878453
0.9973432803778446,0.8483747564541999,0.9316320742800899,0.847457627118644,0.8308157099697885,0.8647798742138365
0.9949817518248175,0.5615589397495455,0.7136509051336573,0.5289672544080605,0.6907894736842105,0.42857142857142855
0.9986582224130528,0.8969016445624725,0.940532688398842,0.8962655601659753,0.9113924050632911,0.8816326530612245
0.998094675826535,0.8016544295401618,0.8667380745243238,0.7953890489913545,0.8679245283018868,0.7340425531914894
0.9986313868613139,0.839079470938071,0.887690103547674,0.8338762214983714,0.9014084507042254,0.7757575757575758
0.9997853155860884,0.9754128953801284,0.9846221465100324,0.9753086419753085,0.9813664596273292,0.9693251533742331
0.9979068269643624,0.7366507665178728,0.8236029150659483,0.7253521126760563,0.824,0.6477987421383647
0.9993559467582653,0.9252787315952317,0.9681657816436934,0.9249999999999999,0.9135802469135802,0.9367088607594937
0.9995974667239158,0.9511872041168471,0.9545319810881654,0.9491525423728814,0.9929078014184397,0.9090909090909091
0.9992754401030485,0.9003737006101431,0.9719529562412863,0.8981132075471698,0.8561151079136691,0.9444444444444444
0.9992486045513096,0.8658657857854614,0.9409611969215865,0.8653846153846154,0.8490566037735849,0.8823529411764706
0.9991144267926149,0.8315707272152042,0.9048116456786136,0.8307692307692308,0.8526315789473684,0.81
0.9995437956204379,0.9094591205504566,0.9472742565607164,0.9090909090909092,0.9239130434782609,0.8947368421052632
0.9994364534134822,0.8866465667255017,0.9455042130823106,0.8864864864864864,0.8817204301075269,0.8913043478260869
0.9993827823100043,0.8573369392363597,0.9257780088670549,0.8571428571428572,0.8625,0.8518518518518519
0.9988192357234865,0.6891370051284352,0.7466860189585873,0.6333333333333333,0.8837209302325582,0.4935064935064935
0.9993022756547875,0.8187030584271889,0.8798924413132916,0.8142857142857143,0.8769230769230769,0.76
0.9991144267926149,0.7462806472954144,0.8070621989721845,0.7226890756302522,0.8775510204081632,0.6142857142857143
0.9994364534134822,0.8423004675381826,0.9177760283187659,0.8421052631578948,0.8484848484848485,0.835820895522388
0.9994632889652211,0.839744346643767,0.9061424731182796,0.8387096774193549,0.8666666666666667,0.8125
0.9993559467582653,0.7950802296430699,0.8547580688516573,0.7857142857142856,0.88,0.7096774193548387
0.9984167024474023,0.4369371356732722,0.6861450187805084,0.42718446601941745,0.5,0.3728813559322034
0.9997316444826105,0.9138601923276232,0.956829358260718,0.9137931034482759,0.9137931034482759,0.9137931034482759
0.9997853155860884,0.928934712483813,0.9561000358827025,0.9285714285714285,0.9454545454545454,0.9122807017543859
0.9995169600686991,0.8432372218116718,0.9362158226626499,0.8421052631578948,0.8135593220338984,0.8727272727272727
0.9999194933447831,0.9722624755498306,0.9722222222222222,0.9714285714285714,1.0,0.9444444444444444
0.9995169600686991,0.8237709317303563,0.8235294117647058,0.7857142857142858,1.0,0.6470588235294118
0.9985777157578359,0.26643656245953373,0.5712807815588952,0.208955223880597,0.3888888888888889,0.14285714285714285
0.9997316444826105,0.895967511092028,0.8958333333333333,0.8837209302325582,1.0,0.7916666666666666
0.9995974667239158,0.8412080907346349,0.9430474818035268,0.8387096774193548,0.7959183673469388,0.8863636363636364
0.9997316444826105,0.8842796408543511,0.9317644472668654,0.8837209302325582,0.9047619047619048,0.8636363636363636
0.9995706311721769,0.7955154968249305,0.8874059746400171,0.7948717948717949,0.8157894736842105,0.775
0.9997584800343495,0.8845399661146762,0.9249597034171503,0.8831168831168831,0.918918918918919,0.85
0.9998926577930443,0.9500268355517388,0.9749731356114335,0.9500000000000001,0.95,0.95
0.9994364534134822,0.6620196436238729,0.7205613752350255,0.5882352941176471,0.8823529411764706,0.4411764705882353
0.9999463288965221,0.9706150708458566,0.9705882352941176,0.9696969696969697,1.0,0.9411764705882353
0.9996779733791327,0.7144467275961479,0.7142857142857143,0.6,1.0,0.42857142857142855
0.9998121511378274,0.8162435594675825,0.8749731500375899,0.8108108108108107,0.8823529411764706,0.75
0.9998658222413053,0.8250536711034778,0.8666532434875209,0.8148148148148148,0.9166666666666666,0.7333333333333333
0.9999463288965221,0.923103758628662,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461
0.9996779733791327,0.29181426220123086,0.5416532445685243,0.14285714285714285,0.5,0.08333333333333333
1.0,1.0,1.0,1.0,1.0,1.0
0.9998926577930443,0.8000536711034779,0.8,0.7499999999999999,1.0,0.6
0.9999463288965221,0.8889157244406278,0.8888888888888888,0.8750000000000001,1.0,0.7777777777777778
0.9998121511378274,0.6112050355421974,0.6111111111111112,0.3636363636363636,1.0,0.2222222222222222
0.999973164448261,0.95,0.999986578982687,0.9473684210526316,0.9,1.0
0.9998926577930443,0.6857545390418941,0.7857008654174288,0.6666666666666666,0.8,0.5714285714285714
0.9999194933447831,0.7857545390418941,0.7857142857142857,0.7272727272727273,1.0,0.5714285714285714
0.999973164448261,0.9166800844425361,0.9166666666666667,0.9090909090909091,1.0,0.8333333333333334
0.999973164448261,0.9000134177758695,0.9,0.888888888888889,1.0,0.8
1.0,1.0,1.0,1.0,1.0,1.0
0.9998389866895664,6.708887934735938e-05,0.49998658042352184,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998389866895664,0.2667203377701446,0.5999731608470437,0.25,0.3333333333333333,0.2
