Accuracy,AUPR,AUC,F1 Score,Precision,Recall
0.9994364534134822,0.8867309110631295,0.9262216249817689,0.8852459016393441,0.9204545454545454,0.8526315789473684
0.9993827823100043,0.8745040615665254,0.9346346478649193,0.8743169398907105,0.8791208791208791,0.8695652173913043
0.9994901245169601,0.8852484356813826,0.9504693668917462,0.8848484848484849,0.8690476190476191,0.9012345679012346
0.9988460712752254,0.6969384469116113,0.7531795254520939,0.6446280991735537,0.8863636363636364,0.5064935064935064
0.9993291112065265,0.8304656266399504,0.9065187734724426,0.8299319727891157,0.8472222222222222,0.8133333333333334
0.9992217689995706,0.7794191209743779,0.8356336275436129,0.7642276422764227,0.8867924528301887,0.6714285714285714
0.9995437956204379,0.8764265470323657,0.9476267745874226,0.8759124087591241,0.8571428571428571,0.8955223880597015
0.9994096178617432,0.8257658520201112,0.9061155913978495,0.8253968253968254,0.8387096774193549,0.8125
0.9993291112065265,0.7915142264569441,0.878897856688246,0.7899159663865545,0.8245614035087719,0.7580645161290323
0.9984435379991413,0.45095384972414465,0.6946195950516949,0.4423076923076923,0.5111111111111111,0.3898305084745763
0.9997584800343495,0.921083641451455,0.9482355459909136,0.920353982300885,0.9454545454545454,0.896551724137931
0.9998121511378274,0.938180237519518,0.964871965707264,0.9380530973451328,0.9464285714285714,0.9298245614035088
0.9995706311721769,0.8607892893978979,0.9453201693627398,0.8596491228070176,0.8305084745762712,0.8909090909090909
0.9998658222413053,0.9537707925830511,0.9537037037037037,0.9514563106796117,1.0,0.9074074074074074
0.9994364534134822,0.784568663231716,0.8136986178665161,0.7529411764705882,0.9411764705882353,0.6274509803921569
0.9985508802060971,0.21827745696818873,0.5508860537362869,0.15625,0.3333333333333333,0.10204081632653061
0.9996779733791327,0.8709675110920281,0.8958064631699626,0.8636363636363635,0.95,0.7916666666666666
0.9996511378273937,0.8507810280251666,0.9203739436275707,0.8505747126436781,0.8604651162790697,0.8409090909090909
0.9998389866895664,0.9318986884733986,0.9318181818181819,0.9268292682926829,1.0,0.8636363636363636
0.9995974667239158,0.8020415349285036,0.862446271222867,0.7945205479452054,0.8787878787878788,0.725
0.9997048089308717,0.857317729679795,0.8874731356114334,0.8493150684931509,0.9393939393939394,0.775
0.9998926577930443,0.9500268355517388,0.9749731356114335,0.9500000000000001,0.95,0.95
0.9993291112065265,0.5982539001001861,0.7645850120870266,0.5901639344262295,0.6666666666666666,0.5294117647058824
1.0,1.0,1.0,1.0,1.0,1.0
0.9996779733791327,0.6927882881752568,0.7380818127535632,0.6249999999999999,0.9090909090909091,0.47619047619047616
0.9997853155860884,0.7893796387168006,0.8249865750187949,0.7647058823529412,0.9285714285714286,0.65
0.9998389866895664,0.7879458767581352,0.8333199101541875,0.7692307692307692,0.9090909090909091,0.6666666666666666
0.9999463288965221,0.923103758628662,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461
0.9997048089308717,0.41680084442536136,0.583319911235191,0.26666666666666666,0.6666666666666666,0.16666666666666666
1.0,1.0,1.0,1.0,1.0,1.0
0.9999463288965221,0.900026835551739,0.9,0.888888888888889,1.0,0.8
0.999973164448261,0.9444578622203139,0.9444444444444444,0.9411764705882353,1.0,0.8888888888888888
0.9997853155860884,0.44453836887553067,0.611097690093798,0.3333333333333333,0.6666666666666666,0.2222222222222222
0.9998926577930443,0.7778046133295167,0.8888620468542626,0.7777777777777778,0.7777777777777778,0.7777777777777778
0.9998926577930443,0.6857545390418941,0.7857008654174288,0.6666666666666666,0.8,0.5714285714285714
0.9999194933447831,0.7857545390418941,0.7857142857142857,0.7272727272727273,1.0,0.5714285714285714
0.999973164448261,0.9166800844425361,0.9166666666666667,0.9090909090909091,1.0,0.8333333333333334
0.9999463288965221,0.8000134177758695,0.8999865804235219,0.8000000000000002,0.8,0.8
1.0,1.0,1.0,1.0,1.0,1.0
0.9998389866895664,6.708887934735938e-05,0.49998658042352184,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.35005367110347796,0.5999865804235218,0.28571428571428575,0.5,0.2
