Accuracy,AUPR,AUC,F1 Score,Precision,Recall
0.9433233147273508,0.9064338289315427,0.935920375975768,0.8952796509321697,0.8715968333655145,0.9202854230377167
0.9624033920137398,0.9350639448272211,0.9548855063873806,0.9272018706157444,0.9151707867473587,0.93955349620893
0.9557750107342207,0.8639958822820656,0.9057045598373266,0.8510484454085322,0.8689553340716132,0.8338646829613886
0.9840060111635895,0.8768627124499667,0.9172723102783324,0.8706597222222223,0.9027902790279028,0.8407376362112322
0.9931300987548304,0.9023784542325946,0.925939192636252,0.8974358974358975,0.9459459459459459,0.8536585365853658
0.9951964362387291,0.9215369284849727,0.9538814589927236,0.9200535953550694,0.9304426377597109,0.9098939929328622
0.9916273078574496,0.8580428480397042,0.9160652943986382,0.8551532033426184,0.8754752851711026,0.8357531760435571
0.9931569343065694,0.8865113032409873,0.9486912062691458,0.884771802982377,0.8686779059449867,0.9014732965009208
0.9890779304422499,0.7295816718484904,0.8822206606177226,0.7248140635564571,0.6836734693877551,0.7712230215827338
0.9979068269643624,0.9296306915107474,0.9631848314954726,0.9290909090909091,0.930783242258652,0.9274047186932849
0.9986313868613139,0.9288034655586176,0.9514406681456723,0.9276595744680851,0.9533527696793003,0.9033149171270718
0.9974506225848003,0.8550610466911901,0.9363625886769301,0.8540706605222733,0.8348348348348348,0.8742138364779874
0.9945792185487333,0.5526226802205311,0.7458852624493434,0.5450450450450449,0.6080402010050251,0.49387755102040815
0.9988192357234865,0.9112592579024399,0.9588595156045076,0.9109311740890689,0.9036144578313253,0.9183673469387755
0.9981483469300129,0.8067719681505571,0.8561806915295322,0.795252225519288,0.8993288590604027,0.7127659574468085
0.9984972091026192,0.8232893948142834,0.884605890708481,0.8193548387096773,0.8758620689655172,0.7696969696969697
0.9998389866895664,0.9816755986797567,0.9815950920245399,0.98125,1.0,0.9631901840490797
0.9980410047230571,0.754679396089336,0.8330638278758478,0.743859649122807,0.8412698412698413,0.6666666666666666
0.9991412623443539,0.9080594570178964,0.9806623105751774,0.9047619047619047,0.8539325842696629,0.9620253164556962
0.9997316444826105,0.9674753232277995,0.9707657473219315,0.9666666666666667,0.9931506849315068,0.9415584415584416
0.9995169600686991,0.9308164373911476,0.9760289166019146,0.9302325581395349,0.9090909090909091,0.9523809523809523
0.9994096178617432,0.8992401705207631,0.9703729616274688,0.897196261682243,0.8571428571428571,0.9411764705882353
0.9993559467582653,0.8763392133008922,0.9149058228393069,0.8736842105263158,0.9222222222222223,0.83
0.9994901245169601,0.8987745978228937,0.9419976465957058,0.8983957219251336,0.9130434782608695,0.8842105263157894
0.9994364534134822,0.8880498217677223,0.9509255447063942,0.8877005347593583,0.8736842105263158,0.9021739130434783
0.9994096178617432,0.8702648560426305,0.9504290258756906,0.8690476190476191,0.8390804597701149,0.9012345679012346
0.9989534134821811,0.7412566287297931,0.7532333076878214,0.6666666666666666,0.975,0.5064935064935064
0.9993291112065265,0.8370706724576412,0.926478438964927,0.8366013071895425,0.8205128205128205,0.8533333333333334
0.9992754401030485,0.7982812102943369,0.8285310994860922,0.773109243697479,0.9387755102040817,0.6571428571428571
0.9993291112065265,0.8150205392103459,0.9102730159188732,0.8148148148148148,0.8088235294117647,0.8208955223880597
0.9994364534134822,0.8348450161694849,0.9139280913978495,0.8346456692913385,0.8412698412698413,0.828125
0.9993559467582653,0.8066126262136595,0.9030645248000888,0.8064516129032258,0.8064516129032258,0.8064516129032258
0.9986582224130528,0.529242928149857,0.728571656352003,0.5192307692307693,0.6,0.4576271186440678
0.9997048089308717,0.903385460481243,0.9396014176430573,0.902654867256637,0.9272727272727272,0.8793103448275862
0.9998121511378274,0.9376889212380217,0.9561134742141995,0.9369369369369369,0.9629629629629629,0.9122807017543859
0.9995169600686991,0.839660771234069,0.9271383511809216,0.8392857142857144,0.8245614035087719,0.8545454545454545
0.9999194933447831,0.9722624755498306,0.9722222222222222,0.9714285714285714,1.0,0.9444444444444444
0.9994096178617432,0.7711232850804555,0.813685181701735,0.7441860465116279,0.9142857142857143,0.6274509803921569
0.9986850579647918,0.34237344572865647,0.591715815709597,0.26865671641791045,0.5,0.1836734693877551
0.9997048089308717,0.8827328133199752,0.927029593006592,0.8817204301075269,0.9111111111111111,0.8541666666666666
0.9996779733791327,0.8637168702915805,0.9317375799912071,0.8636363636363636,0.8636363636363636,0.8636363636363636
0.9998121511378274,0.9197154047186998,0.9545051536319672,0.9195402298850575,0.9302325581395349,0.9090909090909091
0.9995706311721769,0.7891181837698584,0.8624328390285837,0.7837837837837837,0.8529411764705882,0.725
0.9997853155860884,0.897302728877439,0.9249731356114335,0.8947368421052632,0.9444444444444444,0.85
0.9998926577930443,0.9500268355517388,0.9749731356114335,0.9500000000000001,0.95,0.95
0.9993559467582653,0.5950395973474548,0.7058286328229921,0.5384615384615384,0.7777777777777778,0.4117647058823529
1.0,1.0,1.0,1.0,1.0,1.0
0.9996511378273937,0.6644467275961479,0.7142722889440394,0.5806451612903225,0.9,0.42857142857142855
0.9998658222413053,0.8724086743802401,0.92497315003759,0.8717948717948718,0.8947368421052632,0.85
0.9998389866895664,0.8000805066552168,0.8,0.7499999999999999,1.0,0.6
0.9999463288965221,0.923103758628662,0.9230769230769231,0.9166666666666666,1.0,0.8461538461538461
0.9997048089308717,0.41680084442536136,0.583319911235191,0.26666666666666666,0.6666666666666666,0.16666666666666666
1.0,1.0,1.0,1.0,1.0,1.0
0.9999194933447831,0.8500402533276084,0.85,0.8235294117647058,1.0,0.7
1.0,1.0,1.0,1.0,1.0,1.0
0.9997853155860884,0.5556628977625113,0.5555555555555556,0.19999999999999998,1.0,0.1111111111111111
0.9999463288965221,0.8889023066647583,0.9444310234271314,0.8888888888888888,0.8888888888888888,0.8888888888888888
0.9999194933447831,0.7738363593612628,0.8571294368460002,0.7692307692307692,0.8333333333333334,0.7142857142857143
0.9998658222413053,0.6429242317364903,0.6428571428571428,0.4444444444444445,1.0,0.2857142857142857
0.999973164448261,0.9166800844425361,0.9166666666666667,0.9090909090909091,1.0,0.8333333333333334
1.0,1.0,1.0,1.0,1.0,1.0
0.999973164448261,0.9000134177758695,0.9,0.888888888888889,1.0,0.8
0.9998389866895664,6.708887934735938e-05,0.49998658042352184,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998926577930443,0.6000536711034778,0.6,0.33333333333333337,1.0,0.2
