Precision,Recall,Threshold
0.02753922,0.999677973,3.19355E-06
0.027579998,0.999677973,3.21436E-06
0.027620897,0.999677973,3.23602E-06
0.027661917,0.999677973,3.25785E-06
0.02770306,0.999677973,3.27994E-06
0.027744325,0.999677973,3.30321E-06
0.027785713,0.999677973,3.32506E-06
0.027827225,0.999677973,3.34773E-06
0.027868861,0.999677973,3.3708E-06
0.027910622,0.999677973,3.39301E-06
0.027952508,0.999677973,3.41557E-06
0.02799452,0.999677973,3.43843E-06
0.028036659,0.999677973,3.46205E-06
0.028078192,0.999651138,3.48504E-06
0.028120584,0.999651138,3.50817E-06
0.028163104,0.999651138,3.53051E-06
0.028205753,0.999651138,3.55505E-06
0.028248532,0.999651138,3.57825E-06
0.02829144,0.999651138,3.6015E-06
0.028334479,0.999651138,3.62705E-06
0.02837765,0.999651138,3.65172E-06
0.028420951,0.999651138,3.67556E-06
0.028464407,0.999651138,3.70006E-06
0.028507975,0.999651138,3.72501E-06
0.028551676,0.999651138,3.74913E-06
0.028594765,0.999624302,3.77357E-06
0.028638734,0.999624302,3.79817E-06
0.028682838,0.999624302,3.82386E-06
0.028727078,0.999624302,3.84987E-06
0.028770683,0.999597467,3.87461E-06
0.028815196,0.999597467,3.90134E-06
0.028859847,0.999597467,3.92904E-06
0.028904636,0.999597467,3.95512E-06
0.028949565,0.999597467,3.98233E-06
0.028994634,0.999597467,4.00904E-06
0.029039843,0.999597467,4.03613E-06
0.029085193,0.999597467,4.06341E-06
0.029130686,0.999597467,4.08951E-06
0.029176321,0.999597467,4.11674E-06
0.029222099,0.999597467,4.14467E-06
0.029268021,0.999597467,4.1724E-06
0.029314087,0.999597467,4.20077E-06
0.029360299,0.999597467,4.22917E-06
0.029406656,0.999597467,4.25773E-06
0.029453161,0.999597467,4.28542E-06
0.029499812,0.999597467,4.31222E-06
0.029546612,0.999597467,4.34192E-06
0.029593584,0.999597467,4.37119E-06
0.029640682,0.999597467,4.39947E-06
0.02968793,0.999597467,4.429E-06
0.029735329,0.999597467,4.45944E-06
0.029782879,0.999597467,4.48982E-06
0.029830582,0.999597467,4.5192E-06
0.029878438,0.999597467,4.54839E-06
0.029926447,0.999597467,4.57668E-06
0.029974611,0.999597467,4.60702E-06
0.030022931,0.999597467,4.63776E-06
0.030071406,0.999597467,4.66945E-06
0.030120039,0.999597467,4.70087E-06
0.030168853,0.999597467,4.73264E-06
0.030217801,0.999597467,4.76582E-06
0.030266908,0.999597467,4.79876E-06
0.0303162,0.999597467,4.83172E-06
0.030365628,0.999597467,4.8655E-06
0.030415218,0.999597467,4.89831E-06
0.030464969,0.999597467,4.93083E-06
0.030514065,0.999570631,4.96532E-06
0.030564142,0.999570631,4.99977E-06
0.030614384,0.999570631,5.0326E-06
0.030664791,0.999570631,5.067E-06
0.030715364,0.999570631,5.10197E-06
0.030766105,0.999570631,5.13648E-06
0.030817013,0.999570631,5.17247E-06
0.03086809,0.999570631,5.20634E-06
0.030919337,0.999570631,5.24185E-06
0.030970755,0.999570631,5.27828E-06
0.031022343,0.999570631,5.31358E-06
0.031074104,0.999570631,5.35079E-06
0.031126038,0.999570631,5.38558E-06
0.031178145,0.999570631,5.42108E-06
0.031230428,0.999570631,5.45768E-06
0.031282912,0.999570631,5.49409E-06
0.031335546,0.999570631,5.53154E-06
0.031388358,0.999570631,5.5687E-06
0.031441349,0.999570631,5.60662E-06
0.031494518,0.999570631,5.64294E-06
0.031547868,0.999570631,5.68129E-06
0.031601399,0.999570631,5.71884E-06
0.031655112,0.999570631,5.75728E-06
0.031709007,0.999570631,5.79491E-06
0.031763087,0.999570631,5.83593E-06
0.031817351,0.999570631,5.87522E-06
0.031871801,0.999570631,5.91536E-06
0.031926438,0.999570631,5.95403E-06
0.031981262,0.999570631,5.99425E-06
0.032035415,0.999543796,6.03624E-06
0.032089754,0.99951696,6.07718E-06
0.032145144,0.99951696,6.11933E-06
0.032200726,0.99951696,6.15964E-06
0.0322565,0.99951696,6.20207E-06
0.032312468,0.99951696,6.24342E-06
0.03236863,0.99951696,6.28708E-06
0.032424117,0.999490125,6.33133E-06
0.03248067,0.999490125,6.37669E-06
0.032537421,0.999490125,6.4202E-06
0.03259437,0.999490125,6.46083E-06
0.032651519,0.999490125,6.5036E-06
0.032708869,0.999490125,6.54645E-06
0.03276642,0.999490125,6.59171E-06
0.032824175,0.999490125,6.63594E-06
0.032882133,0.999490125,6.67925E-06
0.032940325,0.999490125,6.72427E-06
0.032998695,0.999490125,6.76948E-06
0.033057272,0.999490125,6.81671E-06
0.033116057,0.999490125,6.86293E-06
0.033175052,0.999490125,6.90843E-06
0.033234257,0.999490125,6.95596E-06
0.033293674,0.999490125,7.00312E-06
0.033353303,0.999490125,7.04979E-06
0.033413147,0.999490125,7.09631E-06
0.033473206,0.999490125,7.14569E-06
0.03353168,0.999436453,7.19505E-06
0.033592169,0.999436453,7.24564E-06
0.033652877,0.999436453,7.29662E-06
0.033713805,0.999436453,7.34585E-06
0.033774954,0.999436453,7.39544E-06
0.033836325,0.999436453,7.44712E-06
0.033897919,0.999436453,7.49833E-06
0.033959739,0.999436453,7.55086E-06
0.034021784,0.999436453,7.60365E-06
0.034084056,0.999436453,7.65632E-06
0.034146556,0.999436453,7.70956E-06
0.034209286,0.999436453,7.76221E-06
0.034272247,0.999436453,7.81579E-06
0.034335441,0.999436453,7.86893E-06
0.034397944,0.999409618,7.92557E-06
0.034460678,0.999382782,7.97985E-06
0.034524572,0.999382782,8.03491E-06
0.034588704,0.999382782,8.09022E-06
0.034653074,0.999382782,8.14568E-06
0.034717684,0.999382782,8.20506E-06
0.034782536,0.999382782,8.26043E-06
0.03484763,0.999382782,8.31745E-06
0.034912968,0.999382782,8.37781E-06
0.034978552,0.999382782,8.43688E-06
0.035044383,0.999382782,8.49396E-06
0.035110462,0.999382782,8.55089E-06
0.035176791,0.999382782,8.60961E-06
0.035243371,0.999382782,8.66915E-06
0.035310203,0.999382782,8.72914E-06
0.035377289,0.999382782,8.78776E-06
0.035444631,0.999382782,8.85157E-06
0.035512229,0.999382782,8.91232E-06
0.035580086,0.999382782,8.97259E-06
0.035648203,0.999382782,9.03495E-06
0.035716581,0.999382782,9.09862E-06
0.035785221,0.999382782,9.16088E-06
0.035854127,0.999382782,9.22482E-06
0.035923298,0.999382782,9.28929E-06
0.035992736,0.999382782,9.35792E-06
0.036062443,0.999382782,9.42354E-06
0.036132421,0.999382782,9.48886E-06
0.036201699,0.999355947,9.55334E-06
0.036272221,0.999355947,9.61993E-06
0.036343018,0.999355947,9.68981E-06
0.036414092,0.999355947,9.75874E-06
0.036485445,0.999355947,9.8254E-06
0.036556096,0.999329111,9.89358E-06
0.036627025,0.999302276,9.96591E-06
0.036699219,0.999302276,1.00341E-05
0.036771698,0.999302276,1.01038E-05
0.036844464,0.999302276,1.01751E-05
0.036917519,0.999302276,1.02468E-05
0.036990864,0.999302276,1.03212E-05
0.037064501,0.999302276,1.03952E-05
0.037138432,0.999302276,1.04707E-05
0.037211659,0.99927544,1.05461E-05
0.03728618,0.99927544,1.0621E-05
0.037359998,0.999248605,1.06964E-05
0.037435117,0.999248605,1.07718E-05
0.03751054,0.999248605,1.08477E-05
0.037586266,0.999248605,1.09256E-05
0.0376623,0.999248605,1.1008E-05
0.037738641,0.999248605,1.10884E-05
0.037815292,0.999248605,1.11685E-05
0.037892256,0.999248605,1.12472E-05
0.037969533,0.999248605,1.13306E-05
0.038047127,0.999248605,1.14132E-05
0.038125038,0.999248605,1.1499E-05
0.038203269,0.999248605,1.15827E-05
0.038281821,0.999248605,1.16649E-05
0.038360697,0.999248605,1.17505E-05
0.038439899,0.999248605,1.18341E-05
0.038519429,0.999248605,1.19208E-05
0.038599288,0.999248605,1.2008E-05
0.038679479,0.999248605,1.20964E-05
0.038760005,0.999248605,1.21826E-05
0.038840866,0.999248605,1.22728E-05
0.038922065,0.999248605,1.23648E-05
0.039003604,0.999248605,1.24498E-05
0.039085486,0.999248605,1.25415E-05
0.039167712,0.999248605,1.26343E-05
0.039250285,0.999248605,1.27264E-05
0.039332151,0.999221769,1.28191E-05
0.039415463,0.999221769,1.29172E-05
0.039499088,0.999221769,1.30114E-05
0.039583068,0.999221769,1.31084E-05
0.039667405,0.999221769,1.32088E-05
0.039752103,0.999221769,1.33067E-05
0.039837164,0.999221769,1.34017E-05
0.039922589,0.999221769,1.34986E-05
0.040008381,0.999221769,1.35999E-05
0.040094543,0.999221769,1.37037E-05
0.040181077,0.999221769,1.38033E-05
0.040267985,0.999221769,1.39038E-05
0.040355269,0.999221769,1.40054E-05
0.040442933,0.999221769,1.41079E-05
0.040530979,0.999221769,1.42132E-05
0.040619409,0.999221769,1.43161E-05
0.040708226,0.999221769,1.44221E-05
0.040797432,0.999221769,1.45313E-05
0.040887029,0.999221769,1.46395E-05
0.040975921,0.999194933,1.47458E-05
0.041066308,0.999194933,1.48583E-05
0.041155989,0.999168098,1.49717E-05
0.041247175,0.999168098,1.50812E-05
0.041338766,0.999168098,1.51918E-05
0.041430765,0.999168098,1.53062E-05
0.041523174,0.999168098,1.5416E-05
0.041614879,0.999141262,1.55323E-05
0.041708115,0.999141262,1.56513E-05
0.041801769,0.999141262,1.57688E-05
0.041895846,0.999141262,1.58879E-05
0.041989218,0.999114427,1.60092E-05
0.042084143,0.999114427,1.61309E-05
0.042179499,0.999114427,1.62527E-05
0.042275287,0.999114427,1.63792E-05
0.042371512,0.999114427,1.65004E-05
0.042468175,0.999114427,1.6617E-05
0.042565281,0.999114427,1.67464E-05
0.042662832,0.999114427,1.68717E-05
0.042760831,0.999114427,1.69989E-05
0.042859281,0.999114427,1.71293E-05
0.042957031,0.999087591,1.7266E-05
0.043056391,0.999087591,1.73926E-05
0.043155052,0.999060756,1.7526E-05
0.043254171,0.99903392,1.7661E-05
0.043354917,0.99903392,1.77975E-05
0.043456133,0.99903392,1.79334E-05
0.043557823,0.99903392,1.80711E-05
0.04365999,0.99903392,1.82044E-05
0.043762637,0.99903392,1.83426E-05
0.043865768,0.99903392,1.84855E-05
0.043969386,0.99903392,1.86284E-05
0.044073495,0.99903392,1.87717E-05
0.044178098,0.99903392,1.8921E-05
0.044283199,0.99903392,1.90669E-05
0.044388801,0.99903392,1.92158E-05
0.044494908,0.99903392,1.93586E-05
0.044601524,0.99903392,1.95082E-05
0.044708652,0.99903392,1.96671E-05
0.044816295,0.99903392,1.98142E-05
0.044924458,0.99903392,1.99731E-05
0.045033145,0.99903392,2.01369E-05
0.045142358,0.99903392,2.02975E-05
0.045252103,0.99903392,2.04572E-05
0.045362382,0.99903392,2.06232E-05
0.045473201,0.99903392,2.07838E-05
0.045584562,0.99903392,2.09468E-05
0.04569647,0.99903392,2.11142E-05
0.045808928,0.99903392,2.12833E-05
0.045921942,0.99903392,2.14548E-05
0.046035515,0.99903392,2.16234E-05
0.046148411,0.999007085,2.1789E-05
0.046263111,0.999007085,2.19643E-05
0.046377137,0.998980249,2.2141E-05
0.046492981,0.998980249,2.2324E-05
0.046609406,0.998980249,2.25022E-05
0.046726415,0.998980249,2.2673E-05
0.046844013,0.998980249,2.28547E-05
0.046962263,0.998980249,2.30372E-05
0.047081053,0.998980249,2.32274E-05
0.047200445,0.998980249,2.34117E-05
0.047320445,0.998980249,2.36029E-05
0.047441056,0.998980249,2.379E-05
0.047562283,0.998980249,2.39744E-05
0.047684131,0.998980249,2.41709E-05
0.047806606,0.998980249,2.43622E-05
0.047929773,0.998980249,2.45572E-05
0.048053514,0.998980249,2.47712E-05
0.048177896,0.998980249,2.49704E-05
0.048302923,0.998980249,2.51751E-05
0.048428601,0.998980249,2.53765E-05
0.048554934,0.998980249,2.55901E-05
0.048680621,0.998953413,2.58093E-05
0.048808278,0.998953413,2.603E-05
0.048936607,0.998953413,2.62492E-05
0.049065611,0.998953413,2.6474E-05
0.049195298,0.998953413,2.66899E-05
0.049325673,0.998953413,2.69105E-05
0.04945674,0.998953413,2.714E-05
0.049588505,0.998953413,2.73678E-05
0.049720975,0.998953413,2.76072E-05
0.049852815,0.998926578,2.7837E-05
0.049986706,0.998926578,2.80813E-05
0.050121318,0.998926578,2.83177E-05
0.050256657,0.998926578,2.85554E-05
0.050392729,0.998926578,2.87914E-05
0.050529539,0.998926578,2.90369E-05
0.050667095,0.998926578,2.92868E-05
0.050805402,0.998926578,2.95503E-05
0.050944465,0.998926578,2.97932E-05
0.051084292,0.998926578,3.00524E-05
0.051224889,0.998926578,3.03156E-05
0.051366262,0.998926578,3.05819E-05
0.051508417,0.998926578,3.08442E-05
0.051651362,0.998926578,3.10962E-05
0.051795102,0.998926578,3.13631E-05
0.051939644,0.998926578,3.16352E-05
0.052084995,0.998926578,3.19201E-05
0.052231162,0.998926578,3.22155E-05
0.052378152,0.998926578,3.24997E-05
0.052525971,0.998926578,3.27819E-05
0.052674627,0.998926578,3.30749E-05
0.052824127,0.998926578,3.33647E-05
0.052974478,0.998926578,3.36443E-05
0.053125687,0.998926578,3.394E-05
0.053277762,0.998926578,3.42393E-05
0.053429274,0.998899742,3.45432E-05
0.053583099,0.998899742,3.48491E-05
