Precision,Recall,Threshold
0.020156036,0.999946329,0.000219018
0.020177865,0.999946329,0.000219507
0.020199742,0.999946329,0.000219987
0.020221667,0.999946329,0.000220485
0.020243639,0.999946329,0.000220982
0.020265658,0.999946329,0.00022147
0.020287726,0.999946329,0.000221946
0.020309842,0.999946329,0.000222431
0.020332006,0.999946329,0.000222922
0.020354219,0.999946329,0.000223411
0.02037648,0.999946329,0.000223909
0.02039879,0.999946329,0.000224394
0.020421149,0.999946329,0.000224894
0.020443556,0.999946329,0.00022538
0.020466013,0.999946329,0.000225877
0.02048852,0.999946329,0.000226368
0.020511076,0.999946329,0.000226868
0.020533682,0.999946329,0.000227357
0.020556337,0.999946329,0.000227843
0.020579043,0.999946329,0.000228326
0.020601799,0.999946329,0.0002288
0.020624605,0.999946329,0.000229322
0.020647462,0.999946329,0.00022982
0.02067037,0.999946329,0.000230309
0.020693328,0.999946329,0.000230805
0.020716338,0.999946329,0.000231332
0.020739398,0.999946329,0.000231819
0.02076251,0.999946329,0.000232331
0.020785674,0.999946329,0.000232839
0.02080889,0.999946329,0.00023334
0.020832157,0.999946329,0.000233857
0.020855476,0.999946329,0.000234374
0.020878848,0.999946329,0.000234876
0.020902272,0.999946329,0.000235391
0.020925749,0.999946329,0.000235868
0.020949279,0.999946329,0.000236388
0.020972861,0.999946329,0.00023689
0.020996497,0.999946329,0.000237407
0.021020186,0.999946329,0.000237916
0.021043928,0.999946329,0.000238441
0.021067725,0.999946329,0.000238955
0.021091009,0.999919493,0.000239466
0.021114912,0.999919493,0.000239979
0.02113887,0.999919493,0.000240508
0.021162882,0.999919493,0.000241026
0.021186949,0.999919493,0.000241534
0.021211071,0.999919493,0.000242045
0.021235247,0.999919493,0.000242597
0.021259479,0.999919493,0.000243109
0.021283766,0.999919493,0.000243612
0.021308109,0.999919493,0.000244151
0.021332507,0.999919493,0.000244675
0.021356962,0.999919493,0.000245195
0.021381472,0.999919493,0.000245718
0.021406039,0.999919493,0.000246242
0.021430663,0.999919493,0.000246775
0.021455343,0.999919493,0.000247286
0.02148008,0.999919493,0.000247808
0.021504874,0.999919493,0.000248342
0.021529725,0.999919493,0.000248841
0.021554634,0.999919493,0.000249371
0.021579601,0.999919493,0.000249885
0.021604625,0.999919493,0.000250405
0.021629708,0.999919493,0.000250946
0.021654849,0.999919493,0.000251465
0.021680048,0.999919493,0.000251983
0.021705306,0.999919493,0.000252541
0.021730623,0.999919493,0.000253067
0.021756,0.999919493,0.00025361
0.021781435,0.999919493,0.000254132
0.02180693,0.999919493,0.000254642
0.021832485,0.999919493,0.000255182
0.0218581,0.999919493,0.00025569
0.021883775,0.999919493,0.000256231
0.02190951,0.999919493,0.000256755
0.021935306,0.999919493,0.0002573
0.021961163,0.999919493,0.000257828
0.021987081,0.999919493,0.000258357
0.02201306,0.999919493,0.000258908
0.0220391,0.999919493,0.000259445
0.022065203,0.999919493,0.000259954
0.022091367,0.999919493,0.00026048
0.022117593,0.999919493,0.000261039
0.022143881,0.999919493,0.000261594
0.022170233,0.999919493,0.000262137
0.022196647,0.999919493,0.000262672
0.022223123,0.999919493,0.000263234
0.022249664,0.999919493,0.000263789
