Accuracy,AUPR,AUC,F1 Score,Precision,Recall
0.9408007728638901,0.9023918280234645,0.9325378594549444,0.8905753968253968,0.8673429951690821,0.9150866462793068
0.9594246457707171,0.9299126285326493,0.9528868028437332,0.9218846869187848,0.904868154158215,0.93955349620893
0.9538160154572778,0.8583331517721021,0.9053503435572454,0.845774710995609,0.8559767821512788,0.8358129649309245
0.9829057535422928,0.8685854600965741,0.915903666988757,0.8627450980392158,0.8878048780487805,0.8390611902766136
0.9929959209961357,0.9004527517433014,0.9310103172794078,0.896797153024911,0.9317995069843878,0.864329268292683
0.9947939029626449,0.914246818416755,0.9395545739434402,0.9113345521023766,0.9441287878787878,0.8807420494699647
0.9914662945470158,0.8546510645880698,0.9111435021531963,0.8512628624883067,0.8783783783783784,0.8257713248638838
0.9932374409617861,0.886561172113985,0.9442668219048297,0.8849315068493151,0.8777173913043478,0.8922651933701657
0.9892389437526835,0.7168482625169705,0.8576013886039026,0.714183891660727,0.7076271186440678,0.720863309352518
0.9977189781021898,0.9232542182954759,0.9595142099682024,0.9226569608735214,0.9251824817518248,0.9201451905626135
0.9983093602404466,0.9122070687265612,0.9471750771267844,0.9113924050632911,0.9283667621776505,0.8950276243093923
0.9973969514813225,0.8488496444589881,0.925423965692578,0.8482003129890453,0.8442367601246106,0.8522012578616353
0.994713396307428,0.549799121649808,0.7297343173472419,0.5342789598108747,0.6348314606741573,0.46122448979591835
0.9987387290682697,0.9049940060790033,0.954764376373743,0.9046653144016228,0.8991935483870968,0.9102040816326531
0.9978263203091455,0.7704210437033203,0.8348501525331522,0.7567567567567567,0.8689655172413793,0.6702127659574468
0.9986582224130528,0.8424410818893429,0.8907204065779769,0.8376623376623378,0.9020979020979021,0.7818181818181819
0.9997584800343495,0.9723623367012141,0.9754466459736917,0.9717868338557993,0.9935897435897436,0.950920245398773
0.998067840274796,0.7577425074349173,0.8299461243335461,0.7446808510638298,0.8536585365853658,0.660377358490566
0.9993291112065265,0.9238926829179388,0.9744544708385897,0.923076923076923,0.8982035928143712,0.9493670886075949
0.9995974667239158,0.9508551467631878,0.9609985406670937,0.9498327759197325,0.9793103448275862,0.922077922077922
0.9994096178617432,0.9135766380761551,0.9601559007288987,0.9133858267716536,0.90625,0.9206349206349206
0.9993022756547875,0.8727234506941463,0.9360995999497695,0.8725490196078431,0.8725490196078431,0.8725490196078431
0.9991412623443539,0.8350509642130416,0.8998385534388117,0.8333333333333333,0.8695652173913043,0.8
0.9994364534134822,0.8890613693307567,0.9419707424551587,0.8888888888888888,0.8936170212765957,0.8842105263157894
0.9995437956204379,0.9094188672228484,0.9618220118930096,0.9090909090909092,0.8947368421052632,0.9239130434782609
0.9995974667239158,0.9069746261575731,0.9505231549131539,0.9068322981366459,0.9125,0.9012345679012346
0.9988997423787033,0.7180423430155074,0.7532064165699577,0.6554621848739496,0.9285714285714286,0.5064935064935064
0.9995169600686991,0.8766827524408685,0.9199193309849686,0.8749999999999999,0.9130434782608695,0.84
0.9994096178617432,0.8431523339262712,0.8428571428571429,0.8135593220338984,1.0,0.6857142857142857
0.9994632889652211,0.8558988074161211,0.9401372041317728,0.8550724637681161,0.8309859154929577,0.8805970149253731
0.9994364534134822,0.8348450161694849,0.9139280913978495,0.8346456692913385,0.8412698412698413,0.828125
0.9993291112065265,0.7915142264569441,0.878897856688246,0.7899159663865545,0.8245614035087719,0.7580645161290323
0.9984972091026192,0.4329822316158926,0.6608019242902927,0.4042553191489362,0.5428571428571428,0.3220338983050847
0.9998121511378274,0.9402798792773455,0.9740841762637469,0.94017094017094,0.9322033898305084,0.9482758620689655
0.9997584800343495,0.9194596464283873,0.9385696145650767,0.9174311926605504,0.9615384615384616,0.8771929824561403
0.9994632889652211,0.8218113500944679,0.9180340044808318,0.8214285714285714,0.8070175438596491,0.8363636363636363
0.9998658222413053,0.9537707925830511,0.9537037037037037,0.9514563106796117,1.0,0.9074074074074074
0.9995169600686991,0.8192757212374001,0.8333198971685521,0.7906976744186046,0.9714285714285714,0.6666666666666666
0.9986850579647918,0.32199211801508926,0.5713345233296865,0.22222222222222224,0.5,0.14285714285714285
0.9997853155860884,0.9152724958596579,0.9270698982516481,0.9111111111111111,0.9761904761904762,0.8541666666666666
0.9995169600686991,0.7955753054373707,0.8976063699868105,0.7954545454545455,0.7954545454545454,0.7954545454545454
0.9998389866895664,0.9307896018394085,0.9545185872697963,0.9302325581395349,0.9523809523809523,0.9090909090909091
0.9995706311721769,0.7891181837698584,0.8624328390285837,0.7837837837837837,0.8529411764705882,0.725
0.9997316444826105,0.8706955775010734,0.8999731356114334,0.8648648648648648,0.9411764705882353,0.8
0.9998926577930443,0.9500268355517388,0.9749731356114335,0.9500000000000001,0.95,0.95
0.9993559467582653,0.6043947688564477,0.7499059897931776,0.5862068965517241,0.7083333333333334,0.5
0.9999194933447831,0.9594594594594594,0.9999597099113617,0.9577464788732395,0.918918918918919,1.0
0.9995974667239158,0.5906506215624936,0.6904493397928406,0.5161290322580645,0.8,0.38095238095238093
0.9998121511378274,0.8250939244310863,0.825,0.787878787878788,1.0,0.65
